n,cum_gain_revenue,profit,profit_per_contact
11301,6967.973131891536,1525.3419395674605,0.1349740677433378
11302,6967.973131891536,1525.2919395674608,0.13495770125353573
11303,6967.973131891536,1525.2419395674606,0.13494133765968863
11304,6967.973131891536,1525.1919395674606,0.134924976961028
11305,6967.973131891536,1525.1419395674607,0.13490861915678556
11306,6967.973131891536,1525.0919395674605,0.13489226424619322
11307,6967.973131891536,1525.0419395674608,0.1348759122284833
11308,6967.973131891536,1524.9919395674606,0.13485956310288827
11309,6967.973131891536,1524.9419395674606,0.13484321686864095
11310,6967.973131891536,1524.8919395674607,0.1348268735249744
11311,6967.973131891536,1524.8419395674605,0.13481053307112195
11312,6967.973131891536,1524.7919395674608,0.13479419550631724
11313,6967.973131891536,1524.7419395674606,0.1347778608297941
11314,6967.973131891536,1524.6919395674606,0.1347615290407867
11315,6967.973131891536,1524.6419395674607,0.13474520013852945
11316,6967.973131891536,1524.5919395674605,0.13472887412225704
11317,6967.973131891536,1524.5419395674608,0.13471255099120444
11318,6967.973131891536,1524.4919395674606,0.13469623074460688
11319,6967.973131891536,1524.4419395674606,0.13467991338169985
11320,6967.973131891536,1524.3919395674607,0.13466359890171914
11321,6967.973131891536,1524.3419395674605,0.13464728730390077
11322,6967.973131891536,1524.2919395674608,0.13463097858748108
11323,6967.973131891536,1524.2419395674606,0.13461467275169658
11324,6967.973131891536,1524.1919395674606,0.13459836979578424
11325,6967.973131891536,1524.1419395674607,0.13458206971898107
11326,6967.973131891536,1524.0919395674605,0.1345657725205245
11327,6967.973131891536,1524.0419395674608,0.13454947819965224
11328,6967.973131891536,1523.9919395674606,0.1345331867556021
11329,6967.973131891536,1523.9419395674606,0.13451689818761237
11330,6967.973131891536,1523.8919395674607,0.1345006124949215
11331,6967.973131891536,1523.8419395674605,0.1344843296767682
11332,6967.973131891536,1523.7919395674608,0.13446804973239151
11333,6967.973131891536,1523.7419395674606,0.13445177266103067
11334,6967.973131891536,1523.6919395674606,0.13443549846192523
11335,6967.973131891536,1523.6419395674607,0.134419227134315
11336,6967.973131891536,1523.5919395674605,0.13440295867744007
11337,6967.973131891536,1523.5419395674608,0.13438669309054077
11338,6967.973131891536,1523.4919395674606,0.1343704303728577
11339,6967.973131891536,1523.4419395674606,0.13435417052363177
11340,6967.973131891536,1523.3919395674607,0.13433791354210411
11341,6967.973131891536,1523.3419395674605,0.13432165942751614
11342,6967.973131891536,1523.2919395674608,0.13430540817910958
11343,6967.973131891536,1523.2419395674606,0.1342891597961263
11344,6967.973131891536,1523.1919395674606,0.13427291427780857
11345,6967.973131891536,1523.1419395674607,0.1342566716233989
11346,6967.973131891536,1523.0919395674605,0.13424043183214002
11347,6967.973131891536,1523.0419395674608,0.13422419490327495
11348,6967.973131891536,1522.9919395674606,0.13420796083604694
11349,6967.973131891536,1522.9419395674606,0.13419172962969958
11350,6967.973131891536,1522.8919395674607,0.13417550128347672
11351,6967.973131891536,1522.8419395674605,0.13415927579662237
11352,6967.973131891536,1522.7919395674608,0.13414305316838096
11353,6967.973131891536,1522.7419395674606,0.13412683339799705
11354,6967.973131891536,1522.6919395674606,0.13411061648471556
11355,6967.973131891536,1522.6419395674607,0.13409440242778164
11356,6967.973131891536,1522.5919395674605,0.13407819122644068
11357,6967.973131891536,1522.5419395674608,0.13406198287993842
11358,6967.973131891536,1522.4919395674606,0.13404577738752074
11359,6967.973131891536,1522.4419395674606,0.13402957474843388
11360,6967.973131891536,1522.3919395674607,0.13401337496192436
11361,6967.973131891536,1522.3419395674605,0.13399717802723884
11362,6967.973131891536,1522.2919395674608,0.13398098394362443
11363,6967.973131891536,1522.2419395674606,0.1339647927103283
11364,6967.973131891536,1522.1919395674606,0.13394860432659808
11365,6967.973131891536,1522.1419395674607,0.13393241879168152
11366,6967.973131891536,1522.0919395674605,0.13391623610482672
11367,6967.973131891536,1522.0419395674608,0.13390005626528204
11368,6967.973131891536,1521.9919395674606,0.13388387927229597
11369,6967.973131891536,1521.9419395674606,0.13386770512511748
11370,6967.973131891536,1521.8919395674607,0.13385153382299567
11371,6967.973131891536,1521.8419395674605,0.1338353653651799
11372,6967.973131891536,1521.7919395674608,0.13381919975091988
11373,6967.973131891536,1521.7419395674606,0.13380303697946544
11374,6967.973131891536,1521.6919395674606,0.13378687705006687
11375,6967.973131891536,1521.6419395674607,0.13377071996197457
11376,6967.973131891536,1521.5919395674605,0.13375456571443922
11377,6967.973131891536,1521.5419395674608,0.13373841430671185
11378,6967.973131891536,1521.4919395674606,0.13372226573804363
11379,6967.973131891536,1521.4419395674606,0.13370612000768614
11380,6967.973131891536,1521.3919395674607,0.13368997711489108
11381,6967.973131891536,1521.3419395674605,0.1336738370589105
11382,6967.973131891536,1521.2919395674608,0.13365769983899672
11383,6967.973131891536,1521.2419395674606,0.13364156545440223
11384,6967.973131891536,1521.1919395674606,0.1336254339043799
11385,6967.973131891536,1521.1419395674607,0.13360930518818276
11386,6967.973131891536,1521.0919395674605,0.13359317930506415
11387,6967.973131891536,1521.0419395674608,0.13357705625427777
11388,6967.973131891536,1520.9919395674606,0.13356093603507732
11389,6967.973131891536,1520.9419395674606,0.13354481864671705
11390,6967.973131891536,1520.8919395674607,0.13352870408845133
11391,6967.973131891536,1520.8419395674605,0.13351259235953478
11392,6967.973131891536,1520.7919395674608,0.13349648345922233
11393,6967.973131891536,1520.7419395674606,0.13348037738676913
11394,6967.973131891536,1520.6919395674606,0.13346427414143064
11395,6967.973131891536,1520.6419395674607,0.13344817372246254
11396,6967.973131891536,1520.5919395674605,0.13343207612912078
11397,6967.973131891536,1520.5419395674608,0.13341598136066166
11398,6967.973131891536,1520.4919395674606,0.1333998894163415
11399,6967.973131891536,1520.4419395674606,0.1333838002954172
11400,6967.973131891536,1520.3919395674607,0.13336771399714567
11401,6967.973131891536,1520.3419395674605,0.1333516305207842
11402,6967.973131891536,1520.2919395674608,0.13333554986559032
11403,6967.973131891536,1520.2419395674606,0.13331947203082176
11404,6967.973131891536,1520.1919395674606,0.13330339701573662
11405,6967.973131891536,1520.1419395674607,0.1332873248195932
11406,6967.973131891536,1520.0919395674605,0.13327125544165005
11407,6967.973131891536,1520.0419395674608,0.13325518888116603
11408,6967.973131891536,1519.9919395674606,0.13323912513740013
11409,6967.973131891536,1519.9419395674606,0.13322306420961177
11410,6967.973131891536,1519.8919395674607,0.13320700609706054
11411,6967.973131891536,1519.8419395674605,0.13319095079900625
11412,6967.973131891536,1519.7919395674608,0.13317489831470913
11413,6967.973131891536,1519.7419395674606,0.13315884864342947
11414,6967.973131891536,1519.6919395674606,0.13314280178442794
11415,6967.973131891536,1519.6419395674607,0.13312675773696545
11416,6967.973131891536,1519.5919395674605,0.13311071650030312
11417,6967.973131891536,1519.5419395674608,0.13309467807370243
11418,6967.973131891536,1519.4919395674606,0.133078642456425
11419,6967.973131891536,1519.4419395674606,0.13306260964773278
11420,6967.973131891536,1519.3919395674607,0.13304657964688799
11421,6967.973131891536,1519.3419395674605,0.133030552453153
11422,6967.973131891536,1519.2919395674608,0.13301452806579064
11423,6967.973131891536,1519.2419395674606,0.13299850648406378
11424,6967.973131891536,1519.1919395674606,0.1329824877072357
11425,6967.973131891536,1519.1419395674607,0.13296647173456985
11426,6967.973131891536,1519.0919395674605,0.13295045856533
11427,6967.973131891536,1519.0419395674608,0.13293444819878014
11428,6967.973131891536,1518.9919395674606,0.1329184406341845
11429,6967.973131891536,1518.9419395674606,0.13290243587080766
11430,6967.973131891536,1518.8919395674607,0.13288643390791433
11431,6967.973131891536,1518.8419395674605,0.13287043474476953
11432,6967.973131891536,1518.7919395674608,0.13285443838063862
11433,6967.973131891536,1518.7419395674606,0.13283844481478707
11434,6967.973131891536,1518.6919395674606,0.13282245404648071
11435,6967.973131891536,1518.6419395674607,0.13280646607498564
11436,6967.973131891536,1518.5919395674605,0.13279048089956808
11437,6967.973131891536,1518.5419395674608,0.1327744985194947
11438,6967.973131891536,1518.4919395674606,0.13275851893403223
11439,6967.973131891536,1518.4419395674606,0.13274254214244782
11440,6967.973131891536,1518.3919395674607,0.1327265681440088
11441,6967.973131891536,1518.3419395674605,0.13271059693798273
11442,6967.973131891536,1518.2919395674608,0.13269462852363753
11443,6967.973131891536,1518.2419395674606,0.13267866290024125
11444,6967.973131891536,1518.1919395674606,0.13266270006706227
11445,6967.973131891536,1518.1419395674607,0.1326467400233692
11446,6967.973131891536,1518.0919395674605,0.13263078276843093
11447,6967.973131891536,1518.0419395674608,0.1326148283015166
11448,6967.973131891536,1517.9919395674606,0.13259887662189557
11449,6967.973131891536,1517.9419395674606,0.1325829277288375
11450,6967.973131891536,1517.8919395674607,0.1325669816216123
11451,6967.973131891536,1517.8419395674605,0.13255103829949005
11452,6967.973131891536,1517.7919395674608,0.13253509776174124
11453,7353.984811726644,1633.5454435179931,0.1426303539263069
11454,7353.984811726644,1633.4954435179932,0.1426135361898021
11455,7353.984811726644,1633.4454435179932,0.14259672138961094
11456,7353.984811726644,1633.395443517993,0.14257990952496447
11457,7353.984811726644,1633.3454435179933,0.1425631005950941
11458,7353.984811726644,1633.2954435179931,0.14254629459923138
11459,7353.984811726644,1633.2454435179932,0.14252949153660818
11460,7353.984811726644,1633.1954435179932,0.14251269140645664
11461,7353.984811726644,1633.145443517993,0.14249589420800918
11462,7408.249200721366,1649.3747602164099,0.14389938581542575
11463,7408.249200721366,1649.3247602164097,0.14388247057632467
11464,7408.249200721366,1649.2747602164097,0.1438655582882423
11465,7408.249200721366,1649.2247602164098,0.14384864895040644
11466,7408.249200721366,1649.1747602164096,0.14383174256204515
11467,7408.249200721366,1649.1247602164099,0.14381483912238685
11468,7408.249200721366,1649.0747602164097,0.14379793863066007
11469,7408.249200721366,1649.0247602164097,0.1437810410860938
11470,7408.249200721366,1648.9747602164098,0.14376414648791716
11471,7408.249200721366,1648.9247602164096,0.14374725483535958
11472,7408.249200721366,1648.8747602164099,0.14373036612765078
11473,7408.249200721366,1648.8247602164097,0.1437134803640207
11474,7408.249200721366,1648.7747602164097,0.14369659754369965
11475,7408.249200721366,1648.7247602164098,0.14367971766591806
11476,7408.249200721366,1648.6747602164096,0.14366284072990673
11477,7408.249200721366,1648.6247602164099,0.14364596673489674
11478,7408.249200721366,1648.5747602164097,0.14362909568011933
11479,7408.249200721366,1648.5247602164097,0.14361222756480616
11480,7408.249200721366,1648.4747602164098,0.143595362388189
11481,7408.249200721366,1648.4247602164096,0.14357850014950002
11482,7408.249200721366,1648.3747602164099,0.1435616408479716
11483,7408.249200721366,1648.3247602164097,0.14354478448283634
11484,7408.249200721366,1648.2747602164097,0.1435279310533272
11485,7408.249200721366,1648.2247602164098,0.1435110805586774
11486,7408.249200721366,1648.1747602164096,0.14349423299812028
11487,7408.249200721366,1648.1247602164099,0.1434773883708897
11488,7408.249200721366,1648.0747602164097,0.14346054667621952
11489,7408.249200721366,1648.0247602164097,0.14344370791334404
11490,7408.249200721366,1647.9747602164098,0.1434268720814978
11491,7408.249200721366,1647.9247602164096,0.14341003917991554
11492,7408.249200721366,1647.8747602164099,0.14339320920783238
11493,7408.249200721366,1647.8247602164097,0.14337638216448356
11494,7408.249200721366,1647.7747602164097,0.14335955804910472
11495,7408.249200721366,1647.7247602164098,0.14334273686093169
11496,7408.249200721366,1647.6747602164096,0.14332591859920055
11497,7408.249200721366,1647.6247602164099,0.14330910326314777
11498,7408.249200721366,1647.5747602164097,0.1432922908520099
11499,7408.249200721366,1647.5247602164097,0.14327548136502388
11500,7408.249200721366,1647.4747602164098,0.14325867480142693
11501,7408.249200721366,1647.4247602164096,0.14324187116045645
11502,7408.249200721366,1647.3747602164099,0.1432250704413502
11503,7408.249200721366,1647.3247602164097,0.14320827264334607
11504,7408.249200721366,1647.2747602164097,0.14319147776568233
11505,7408.249200721366,1647.2247602164098,0.14317468580759754
11506,7408.249200721366,1647.1747602164096,0.1431578967683304
11507,7408.249200721366,1647.1247602164099,0.14314111064712
11508,7408.249200721366,1647.0747602164097,0.14312432744320558
11509,7408.249200721366,1647.0247602164097,0.14310754715582671
11510,7408.249200721366,1646.9747602164098,0.14309076978422328
11511,7408.249200721366,1646.9247602164096,0.14307399532763526
11512,7408.249200721366,1646.8747602164099,0.14305722378530314
11513,7408.249200721366,1646.8247602164097,0.14304045515646743
11514,7408.249200721366,1646.7747602164097,0.14302368944036908
11515,7408.249200721366,1646.7247602164098,0.14300692663624923
11516,7408.249200721366,1646.6747602164096,0.14299016674334922
11517,7408.249200721366,1646.6247602164099,0.1429734097609108
11518,7408.249200721366,1646.5747602164097,0.14295665568817587
11519,7408.249200721366,1646.5247602164097,0.14293990452438665
11520,7408.249200721366,1646.4747602164098,0.14292315626878557
11521,7408.249200721366,1646.4247602164096,0.14290641092061537
11522,7408.249200721366,1646.3747602164099,0.14288966847911908
11523,7408.249200721366,1646.3247602164097,0.14287292894353984
11524,7408.249200721366,1646.2747602164097,0.1428561923131213
11525,7408.249200721366,1646.2247602164098,0.14283945858710714
11526,7408.249200721366,1646.1747602164096,0.14282272776474142
11527,7408.249200721366,1646.1247602164099,0.14280599984526848
11528,7408.249200721366,1646.0747602164097,0.14278927482793283
11529,7408.249200721366,1646.0247602164097,0.14277255271197933
11530,7408.249200721366,1645.9747602164098,0.14275583349665305
11531,7408.249200721366,1645.9247602164096,0.14273911718119933
11532,7408.249200721366,1645.8747602164099,0.14272240376486384
11533,7408.249200721366,1645.8247602164097,0.14270569324689236
11534,7408.249200721366,1645.7747602164097,0.1426889856265311
11535,7408.249200721366,1645.7247602164098,0.14267228090302642
11536,7408.249200721366,1645.6747602164096,0.14265557907562496
11537,7408.249200721366,1645.6247602164099,0.1426388801435737
11538,7408.249200721366,1645.5747602164097,0.14262218410611974
11539,7408.249200721366,1645.5247602164097,0.1426054909625106
11540,7408.249200721366,1645.4747602164098,0.14258880071199392
11541,7408.249200721366,1645.4247602164096,0.14257211335381767
11542,7408.249200721366,1645.3747602164099,0.1425554288872301
11543,7408.249200721366,1645.3247602164097,0.14253874731147967
11544,7408.249200721366,1645.2747602164097,0.14252206862581512
11545,7408.249200721366,1645.2247602164098,0.14250539282948546
11546,7408.249200721366,1645.1747602164096,0.14248871992173995
11547,7408.249200721366,1645.1247602164099,0.14247204990182816
11548,7408.249200721366,1645.0747602164097,0.1424553827689998
11549,7408.249200721366,1645.0247602164097,0.14243871852250495
11550,7408.249200721366,1644.9747602164098,0.14242205716159392
11551,7408.249200721366,1644.9247602164096,0.14240539868551724
11552,7408.249200721366,1644.8747602164099,0.14238874309352578
11553,7408.249200721366,1644.8247602164097,0.14237209038487056
11554,7408.249200721366,1644.7747602164097,0.14235544055880298
11555,7408.249200721366,1644.7247602164098,0.14233879361457463
11556,7408.249200721366,1644.6747602164096,0.14232214955143732
11557,7408.249200721366,1644.6247602164099,0.14230550836864322
11558,7408.249200721366,1644.5747602164097,0.1422888700654447
11559,7408.249200721366,1644.5247602164097,0.14227223464109437
11560,7408.249200721366,1644.4747602164098,0.14225560209484514
11561,7408.249200721366,1644.4247602164096,0.14223897242595016
11562,7408.249200721366,1644.3747602164099,0.14222234563366284
11563,7408.249200721366,1644.3247602164097,0.14220572171723686
11564,7408.249200721366,1644.2747602164097,0.14218910067592613
11565,7408.249200721366,1644.2247602164098,0.14217248250898484
11566,7408.249200721366,1644.1747602164096,0.14215586721566745
11567,7408.249200721366,1644.1247602164099,0.14213925479522865
11568,7408.249200721366,1644.0747602164097,0.1421226452469234
11569,7408.249200721366,1644.0247602164097,0.1421060385700069
11570,7408.249200721366,1643.9747602164098,0.14208943476373465
11571,7408.249200721366,1643.9247602164096,0.14207283382736233
11572,7408.249200721366,1643.8747602164099,0.14205623576014603
11573,7408.249200721366,1643.8247602164097,0.14203964056134188
11574,7408.249200721366,1643.7747602164097,0.14202304823020648
11575,7408.249200721366,1643.7247602164098,0.14200645876599652
11576,7408.249200721366,1643.6747602164096,0.14198987216796904
11577,7408.249200721366,1643.6247602164099,0.14197328843538135
11578,7408.249200721366,1643.5747602164097,0.1419567075674909
11579,7408.249200721366,1643.5247602164097,0.14194012956355556
11580,7408.249200721366,1643.4747602164098,0.1419235544228333
11581,7408.249200721366,1643.4247602164096,0.14190698214458247
11582,7408.249200721366,1643.3747602164099,0.14189041272806163
11583,7408.249200721366,1643.3247602164097,0.14187384617252954
11584,7408.249200721366,1643.2747602164097,0.14185728247724533
11585,7408.249200721366,1643.2247602164098,0.14184072164146827
11586,7408.249200721366,1643.1747602164096,0.14182416366445794
11587,7408.249200721366,1643.1247602164099,0.14180760854547422
11588,7408.249200721366,1643.0747602164097,0.14179105628377717
11589,7408.249200721366,1643.0247602164097,0.1417745068786271
11590,7408.249200721366,1642.9747602164098,0.1417579603292847
11591,7408.249200721366,1642.9247602164096,0.14174141663501075
11592,7408.249200721366,1642.8747602164099,0.1417248757950664
11593,7408.249200721366,1642.8247602164097,0.141708337808713
11594,7408.249200721366,1642.7747602164097,0.14169180267521214
11595,7408.249200721366,1642.7247602164098,0.14167527039382577
11596,7408.249200721366,1642.6747602164096,0.14165874096381595
11597,7408.249200721366,1642.6247602164099,0.1416422143844451
11598,6827.737278823875,1468.4211836471623,0.12660986235964497
11599,6827.737278823875,1468.3711836471623,0.12659463605889837
11600,6827.737278823875,1468.3211836471623,0.12657941238337606
11601,6827.737278823875,1468.2711836471622,0.12656419133239913
11602,6827.737278823875,1468.2211836471624,0.12654897290528896
11603,6827.737278823875,1468.1711836471623,0.12653375710136708
11604,6827.737278823875,1468.1211836471623,0.12651854391995537
11605,6827.737278823875,1468.0711836471623,0.1265033333603759
11606,6827.737278823875,1468.0211836471622,0.1264881254219509
11607,6827.737278823875,1467.9711836471624,0.12647292010400296
11608,6827.737278823875,1467.9211836471623,0.12645771740585476
11609,6827.737278823875,1467.8711836471623,0.12644251732682937
11610,6827.737278823875,1467.8211836471623,0.12642731986625
11611,6827.737278823875,1467.7711836471622,0.12641212502344001
11612,6827.737278823875,1467.7211836471624,0.12639693279772327
11613,6827.737278823875,1467.6711836471623,0.12638174318842352
11614,6827.737278823875,1467.6211836471623,0.126366556194865
11615,6827.737278823875,1467.5711836471623,0.12635137181637213
11616,6827.737278823875,1467.5211836471622,0.12633619005226948
11617,6827.737278823875,1467.4711836471624,0.12632101090188194
11618,6827.737278823875,1467.4211836471623,0.12630583436453455
11619,6827.737278823875,1467.3711836471623,0.12629066043955264
11620,6827.737278823875,1467.3211836471623,0.12627548912626183
11621,6827.737278823875,1467.2711836471622,0.1262603204239878
11622,6827.737278823875,1467.2211836471624,0.12624515433205666
11623,6827.737278823875,1467.1711836471623,0.12622999084979455
11624,6827.737278823875,1467.1211836471623,0.12621482997652808
11625,6827.737278823875,1467.0711836471623,0.12619967171158386
11626,6827.737278823875,1467.0211836471622,0.12618451605428885
11627,6827.737278823875,1466.9711836471624,0.12616936300397028
11628,6827.737278823875,1466.9211836471623,0.1261542125599555
11629,6827.737278823875,1466.8711836471623,0.12613906472157213
11630,6827.737278823875,1466.8211836471623,0.1261239194881481
11631,6827.737278823875,1466.7711836471622,0.12610877685901145
11632,6827.737278823875,1466.7211836471624,0.1260936368334906
11633,6827.737278823875,1466.6711836471623,0.12607849941091398
11634,6827.737278823875,1466.6211836471623,0.1260633645906105
11635,6827.737278823875,1466.5711836471623,0.1260482323719091
11636,6827.737278823875,1466.5211836471622,0.12603310275413906
11637,6827.737278823875,1466.4711836471624,0.12601797573662993
11638,6827.737278823875,1466.4211836471623,0.1260028513187113
11639,6827.737278823875,1466.3711836471623,0.12598772949971324
11640,6827.737278823875,1466.3211836471623,0.12597261027896584
11641,6827.737278823875,1466.2711836471622,0.1259574936557995
11642,6827.737278823875,1466.2211836471624,0.12594237962954496
11643,6827.737278823875,1466.1711836471623,0.12592726819953295
11644,6827.737278823875,1466.1211836471623,0.12591215936509467
11645,6827.737278823875,1466.0711836471623,0.12589705312556138
11646,6827.737278823875,1466.0211836471622,0.12588194948026465
11647,6827.737278823875,1465.9711836471624,0.12586684842853632
11648,6827.737278823875,1465.9211836471623,0.1258517499697083
11649,6827.737278823875,1465.8711836471623,0.1258366541031129
11650,6827.737278823875,1465.8211836471623,0.1258215608280826
11651,6827.737278823875,1465.7711836471622,0.12580647014395005
11652,6827.737278823875,1465.7211836471624,0.12579138205004828
11653,6827.737278823875,1465.6711836471623,0.12577629654571032
11654,6827.737278823875,1465.6211836471623,0.12576121363026962
11655,6827.737278823875,1465.5711836471623,0.12574613330305984
11656,6827.737278823875,1465.5211836471622,0.12573105556341474
11657,6827.737278823875,1465.4711836471624,0.12571598041066848
11658,6827.737278823875,1465.4211836471623,0.12570090784415527
11659,6827.737278823875,1465.3711836471623,0.12568583786320975
11660,6827.737278823875,1465.3211836471623,0.12567077046716657
11661,6827.737278823875,1465.2711836471622,0.1256557056553608
11662,6827.737278823875,1465.2211836471624,0.12564064342712764
11663,6827.737278823875,1465.1711836471623,0.12562558378180247
11664,6827.737278823875,1465.1211836471623,0.12561052671872106
11665,6827.737278823875,1465.0711836471623,0.12559547223721923
11666,6827.737278823875,1465.0211836471622,0.12558042033663314
11667,6827.737278823875,1464.9711836471624,0.12556537101629917
11668,6827.737278823875,1464.9211836471623,0.12555032427555385
11669,6827.737278823875,1464.8711836471623,0.12553528011373402
11670,6827.737278823875,1464.8211836471623,0.12552023853017671
11671,6827.737278823875,1464.7711836471622,0.12550519952421918
11672,6827.737278823875,1464.7211836471624,0.12549016309519898
11673,6827.737278823875,1464.6711836471623,0.12547512924245371
11674,6827.737278823875,1464.6211836471623,0.12546009796532143
11675,6827.737278823875,1464.5711836471623,0.12544506926314025
11676,6827.737278823875,1464.5211836471622,0.12543004313524855
11677,6827.737278823875,1464.4711836471624,0.12541501958098505
11678,6827.737278823875,1464.4211836471623,0.1253999985996885
11679,6827.737278823875,1464.3711836471623,0.12538498019069802
11680,6827.737278823875,1464.3211836471623,0.12536996435335293
11681,6827.737278823875,1464.2711836471622,0.12535495108699274
11682,6827.737278823875,1464.2211836471624,0.12533994039095725
11683,6827.737278823875,1464.1711836471623,0.12532493226458635
11684,6827.737278823875,1464.1211836471623,0.12530992670722033
11685,6827.737278823875,1464.0711836471623,0.1252949237181996
11686,6827.737278823875,1464.0211836471622,0.1252799232968648
11687,6827.737278823875,1463.9711836471624,0.1252649254425569
11688,6827.737278823875,1463.9211836471623,0.12524993015461688
11689,6827.737278823875,1463.8711836471623,0.1252349374323862
11690,6827.737278823875,1463.8211836471623,0.12521994727520636
11691,6827.737278823875,1463.7711836471622,0.12520495968241913
11692,6827.737278823875,1463.7211836471624,0.12518997465336662
11693,6827.737278823875,1463.6711836471623,0.12517499218739095
11694,6827.737278823875,1463.6211836471623,0.12516001228383464
11695,6827.737278823875,1463.5711836471623,0.12514503494204038
11696,6827.737278823875,1463.5211836471622,0.1251300601613511
11697,6827.737278823875,1463.4711836471624,0.1251150879411099
11698,6827.737278823875,1463.4211836471623,0.12510011828066014
11699,6827.737278823875,1463.3711836471623,0.12508515117934543
11700,6827.737278823875,1463.3211836471623,0.1250701866365096
11701,6827.737278823875,1463.2711836471622,0.12505522465149663
11702,6827.737278823875,1463.2211836471624,0.12504026522365086
11703,6827.737278823875,1463.1711836471623,0.1250253083523167
11704,6827.737278823875,1463.1211836471623,0.12501035403683888
11705,6827.737278823875,1463.0711836471623,0.12499540227656235
11706,6827.737278823875,1463.0211836471622,0.12498045307083223
11707,6827.737278823875,1462.9711836471624,0.12496550641899397
11708,6827.737278823875,1462.9211836471623,0.12495056232039309
11709,6827.737278823875,1462.8711836471623,0.12493562077437546
11710,6827.737278823875,1462.8211836471623,0.12492068178028713
11711,6827.737278823875,1462.7711836471622,0.12490574533747435
11712,6827.737278823875,1462.7211836471624,0.12489081144528368
11713,6827.737278823875,1462.6711836471623,0.12487588010306175
11714,6827.737278823875,1462.6211836471623,0.12486095131015557
11715,6827.737278823875,1462.5711836471623,0.12484602506591227
11716,6827.737278823875,1462.5211836471622,0.12483110136967926
11717,6827.737278823875,1462.4711836471624,0.12481618022080417
11718,6827.737278823875,1462.4211836471623,0.12480126161863477
11719,6827.737278823875,1462.3711836471623,0.12478634556251918
11720,6827.737278823875,1462.3211836471623,0.12477143205180566
11721,6827.737278823875,1462.2711836471622,0.12475652108584269
11722,6959.380887705547,1501.7142663116642,0.12811075467596522
11723,6959.380887705547,1501.664266311664,0.12809556140166034
11724,6959.380887705547,1501.614266311664,0.1280803707191798
11725,6959.380887705547,1501.5642663116641,0.12806518262786049
11726,6959.380887705547,1501.514266311664,0.1280499971270394
11727,6959.380887705547,1501.4642663116642,0.12803481421605392
11728,6959.380887705547,1501.414266311664,0.12801963389424148
11729,6959.380887705547,1501.364266311664,0.1280044561609399
11730,6959.380887705547,1501.3142663116641,0.12798928101548715
11731,6959.380887705547,1501.264266311664,0.12797410845722137
11732,6959.380887705547,1501.2142663116642,0.1279589384854811
11733,6959.380887705547,1501.164266311664,0.1279437710996049
11734,6959.380887705547,1501.114266311664,0.12792860629893166
11735,6959.380887705547,1501.0642663116641,0.12791344408280053
11736,6959.380887705547,1501.014266311664,0.1278982844505508
11737,6959.380887705547,1500.9642663116642,0.12788312740152205
11738,6959.380887705547,1500.914266311664,0.12786797293505403
11739,6959.380887705547,1500.864266311664,0.12785282105048676
11740,6959.380887705547,1500.8142663116641,0.1278376717471605
11741,6959.380887705547,1500.764266311664,0.12782252502441563
11742,6959.380887705547,1500.7142663116642,0.12780738088159294
11743,6959.380887705547,1500.664266311664,0.1277922393180332
11744,6959.380887705547,1500.614266311664,0.12777710033307765
11745,6959.380887705547,1500.5642663116641,0.12776196392606762
11746,6959.380887705547,1500.514266311664,0.12774683009634463
11747,6959.380887705547,1500.4642663116642,0.12773169884325056
11748,6959.380887705547,1500.414266311664,0.12771657016612734
11749,6959.380887705547,1500.364266311664,0.1277014440643173
11750,6959.380887705547,1500.3142663116641,0.12768632053716292
11751,6959.380887705547,1500.264266311664,0.1276711995840068
11752,6959.380887705547,1500.2142663116642,0.12765608120419197
11753,6959.380887705547,1500.164266311664,0.12764096539706152
11754,6959.380887705547,1500.114266311664,0.12762585216195882
11755,6959.380887705547,1500.0642663116641,0.1276107414982275
11756,6959.380887705547,1500.014266311664,0.1275956334052113
11757,6959.380887705547,1499.9642663116642,0.12758052788225432
11758,6959.380887705547,1499.914266311664,0.1275654249287008
11759,6959.380887705547,1499.864266311664,0.12755032454389523
11760,6959.380887705547,1499.8142663116641,0.12753522672718232
11761,6959.380887705547,1499.764266311664,0.12752013147790697
11762,6959.380887705547,1499.7142663116642,0.12750503879541442
11763,6959.380887705547,1499.664266311664,0.12748994867904992
11764,6959.380887705547,1499.614266311664,0.12747486112815914
11765,6959.380887705547,1499.5642663116641,0.1274597761420879
11766,6959.380887705547,1499.514266311664,0.12744469372018222
11767,6959.380887705547,1499.4642663116642,0.12742961386178842
11768,6959.380887705547,1499.414266311664,0.1274145365662529
11769,6959.380887705547,1499.364266311664,0.12739946183292244
11770,6959.380887705547,1499.3142663116641,0.12738438966114393
11771,6959.380887705547,1499.264266311664,0.12736932005026455
11772,6959.380887705547,1499.2142663116642,0.12735425299963168
11773,6959.380887705547,1499.164266311664,0.12733918850859288
11774,6959.380887705547,1499.114266311664,0.12732412657649603
11775,6959.380887705547,1499.0642663116641,0.12730906720268909
11776,6959.380887705547,1499.014266311664,0.12729401038652038
11777,6959.380887705547,1498.9642663116642,0.1272789561273384
11778,6959.380887705547,1498.914266311664,0.12726390442449176
11779,6959.380887705547,1498.864266311664,0.1272488552773295
11780,6959.380887705547,1498.8142663116641,0.12723380868520068
11781,6959.380887705547,1498.764266311664,0.1272187646474547
11782,6959.380887705547,1498.7142663116642,0.1272037231634412
11783,6959.380887705547,1498.664266311664,0.1271886842325099
